,Date,Hour,Period,Passengers,TMax,TMin,Rain
7058,2018-11-04,10,30,15.0,30.7,18.5,0.0
7059,2018-11-04,10,45,9.0,30.7,18.5,0.0
7060,2018-11-04,11,0,5.0,30.7,18.5,0.0
7061,2018-11-04,11,15,4.0,30.7,18.5,0.0
7062,2018-11-04,11,30,11.0,30.7,18.5,0.0
7063,2018-11-04,11,45,6.0,30.7,18.5,0.0
7064,2018-11-04,12,0,14.0,30.7,18.5,0.0
7065,2018-11-04,12,30,23.0,30.7,18.5,0.0
7066,2018-11-04,12,45,14.0,30.7,18.5,0.0
7067,2018-11-04,13,0,2.0,30.7,18.5,0.0
7068,2018-11-04,13,15,18.0,30.7,18.5,0.0
7069,2018-11-04,13,30,15.0,30.7,18.5,0.0
7070,2018-11-04,13,45,17.0,30.7,18.5,0.0
7071,2018-11-04,14,0,17.0,30.7,18.5,0.0
7072,2018-11-04,14,15,2.0,30.7,18.5,0.0
7073,2018-11-04,14,30,21.0,30.7,18.5,0.0
7074,2018-11-04,14,45,18.0,30.7,18.5,0.0
7075,2018-11-04,15,15,14.0,30.7,18.5,0.0
7076,2018-11-04,15,30,30.0,30.7,18.5,0.0
7077,2018-11-04,15,45,13.0,30.7,18.5,0.0
7078,2018-11-04,16,0,42.0,30.7,18.5,0.0
7079,2018-11-04,16,15,1.0,30.7,18.5,0.0
7080,2018-11-04,16,30,50.0,30.7,18.5,0.0
7081,2018-11-04,16,45,23.0,30.7,18.5,0.0
7082,2018-11-04,17,0,40.0,30.7,18.5,0.0
7083,2018-11-04,17,30,74.0,30.7,18.5,0.0
7084,2018-11-04,17,45,23.0,30.7,18.5,0.0
7085,2018-11-04,18,0,43.0,30.7,18.5,0.0
7086,2018-11-04,18,15,12.0,30.7,18.5,0.0
7087,2018-11-04,18,30,73.0,30.7,18.5,0.0
7088,2018-11-04,18,45,39.0,30.7,18.5,0.0
7089,2018-11-04,19,0,53.0,30.7,18.5,0.0
7407,2018-11-10,7,0,8.0,27.1,14.1,0.0
7408,2018-11-10,7,30,20.0,27.1,14.1,0.0
7409,2018-11-10,7,45,5.0,27.1,14.1,0.0
7410,2018-11-10,8,0,3.0,27.1,14.1,0.0
7411,2018-11-10,8,15,1.0,27.1,14.1,0.0
7412,2018-11-10,8,30,1.0,27.1,14.1,0.0
7413,2018-11-10,8,45,2.0,27.1,14.1,0.0
7414,2018-11-10,9,0,6.0,27.1,14.1,0.0
7415,2018-11-10,9,15,22.0,27.1,14.1,0.0
7416,2018-11-10,9,45,7.0,27.1,14.1,0.0
7417,2018-11-10,10,0,17.0,27.1,14.1,0.0
7418,2018-11-10,10,15,16.0,27.1,14.1,0.0
7419,2018-11-10,10,45,20.0,27.1,14.1,0.0
7420,2018-11-10,11,0,24.0,27.1,14.1,0.0
7421,2018-11-10,11,15,36.0,27.1,14.1,0.0
7422,2018-11-10,11,30,26.0,27.1,14.1,0.0
7423,2018-11-10,12,0,90.0,27.1,14.1,0.0
7424,2018-11-10,12,15,122.0,27.1,14.1,0.0
7425,2018-11-10,12,30,25.0,27.1,14.1,0.0
7426,2018-11-10,12,45,2.0,27.1,14.1,0.0
7427,2018-11-10,13,0,15.0,27.1,14.1,0.0
7428,2018-11-10,13,15,11.0,27.1,14.1,0.0
7429,2018-11-10,13,30,16.0,27.1,14.1,0.0
7430,2018-11-10,13,45,11.0,27.1,14.1,0.0
7431,2018-11-10,14,0,7.0,27.1,14.1,0.0
7432,2018-11-10,14,15,24.0,27.1,14.1,0.0
7433,2018-11-10,14,30,23.0,27.1,14.1,0.0
7434,2018-11-10,14,45,27.0,27.1,14.1,0.0
7435,2018-11-10,15,0,16.0,27.1,14.1,0.0
7436,2018-11-10,15,15,61.0,27.1,14.1,0.0
7437,2018-11-10,15,30,18.0,27.1,14.1,0.0
7438,2018-11-10,15,45,54.0,27.1,14.1,0.0
7439,2018-11-10,16,0,148.0,27.1,14.1,0.0
7440,2018-11-10,16,15,2.0,27.1,14.1,0.0
7441,2018-11-10,16,30,136.0,27.1,14.1,0.0
7442,2018-11-10,17,0,65.0,27.1,14.1,0.0
7443,2018-11-10,17,30,44.0,27.1,14.1,0.0
7444,2018-11-10,17,45,49.0,27.1,14.1,0.0
7445,2018-11-10,18,0,50.0,27.1,14.1,0.0
7446,2018-11-10,18,30,98.0,27.1,14.1,0.0
7447,2018-11-10,18,45,85.0,27.1,14.1,0.0
7448,2018-11-10,19,0,94.0,27.1,14.1,0.0
7449,2018-11-10,19,15,17.0,27.1,14.1,0.0
7450,2018-11-10,19,45,1.0,27.1,14.1,0.0
7451,2018-11-11,6,45,4.0,27.7,16.9,0.0
7452,2018-11-11,7,15,3.0,27.7,16.9,0.0
7453,2018-11-11,7,45,8.0,27.7,16.9,0.0
7454,2018-11-11,8,0,1.0,27.7,16.9,0.0
7455,2018-11-11,8,15,3.0,27.7,16.9,0.0
7456,2018-11-11,8,30,9.0,27.7,16.9,0.0
7457,2018-11-11,8,45,3.0,27.7,16.9,0.0
7458,2018-11-11,9,15,15.0,27.7,16.9,0.0
7459,2018-11-11,9,30,1.0,27.7,16.9,0.0
7460,2018-11-11,9,45,11.0,27.7,16.9,0.0
7461,2018-11-11,10,15,8.0,27.7,16.9,0.0
7462,2018-11-11,10,30,5.0,27.7,16.9,0.0
7463,2018-11-11,11,0,7.0,27.7,16.9,0.0
7464,2018-11-11,11,15,5.0,27.7,16.9,0.0
7465,2018-11-11,11,30,7.0,27.7,16.9,0.0
7466,2018-11-11,11,45,10.0,27.7,16.9,0.0
7467,2018-11-11,12,0,22.0,27.7,16.9,0.0
7468,2018-11-11,12,30,41.0,27.7,16.9,0.0
7469,2018-11-11,13,0,16.0,27.7,16.9,0.0
7470,2018-11-11,13,30,8.0,27.7,16.9,0.0
7471,2018-11-11,13,45,12.0,27.7,16.9,0.0
7472,2018-11-11,14,0,27.0,27.7,16.9,0.0
7473,2018-11-11,14,15,10.0,27.7,16.9,0.0
7474,2018-11-11,14,30,2.0,27.7,16.9,0.0
7475,2018-11-11,14,45,11.0,27.7,16.9,0.0
7476,2018-11-11,15,0,19.0,27.7,16.9,0.0
7477,2018-11-11,15,30,12.0,27.7,16.9,0.0
7478,2018-11-11,15,45,35.0,27.7,16.9,0.0
7479,2018-11-11,16,0,1.0,27.7,16.9,0.0
7480,2018-11-11,16,15,36.0,27.7,16.9,0.0
7481,2018-11-11,16,30,22.0,27.7,16.9,0.0
7482,2018-11-11,16,45,16.0,27.7,16.9,0.0
7483,2018-11-11,17,0,43.0,27.7,16.9,0.0
7484,2018-11-11,17,30,42.0,27.7,16.9,0.0
7485,2018-11-11,17,45,10.0,27.7,16.9,0.0
7486,2018-11-11,18,0,72.0,27.7,16.9,0.0
7487,2018-11-11,18,15,14.0,27.7,16.9,0.0
7488,2018-11-11,18,30,44.0,27.7,16.9,0.0
7489,2018-11-11,18,45,44.0,27.7,16.9,0.0
7490,2018-11-11,19,0,76.0,27.7,16.9,0.0
7805,2018-11-17,7,0,4.0,29.6,19.2,0.0
7806,2018-11-17,7,15,6.0,29.6,19.2,0.0
7807,2018-11-17,7,30,3.0,29.6,19.2,0.0
7808,2018-11-17,7,45,5.0,29.6,19.2,0.0
7809,2018-11-17,8,0,4.0,29.6,19.2,0.0
7810,2018-11-17,8,15,9.0,29.6,19.2,0.0
7811,2018-11-17,8,30,5.0,29.6,19.2,0.0
7812,2018-11-17,8,45,3.0,29.6,19.2,0.0
7813,2018-11-17,9,0,19.0,29.6,19.2,0.0
7814,2018-11-17,9,15,13.0,29.6,19.2,0.0
7815,2018-11-17,9,45,2.0,29.6,19.2,0.0
7816,2018-11-17,10,0,9.0,29.6,19.2,0.0
7817,2018-11-17,10,15,4.0,29.6,19.2,0.0
7818,2018-11-17,10,30,5.0,29.6,19.2,0.0
7819,2018-11-17,10,45,7.0,29.6,19.2,0.0
7820,2018-11-17,11,0,4.0,29.6,19.2,0.0
7821,2018-11-17,11,15,18.0,29.6,19.2,0.0
7822,2018-11-17,11,30,16.0,29.6,19.2,0.0
7823,2018-11-17,11,45,1.0,29.6,19.2,0.0
7824,2018-11-17,12,0,6.0,29.6,19.2,0.0
7825,2018-11-17,12,15,5.0,29.6,19.2,0.0
7826,2018-11-17,12,30,13.0,29.6,19.2,0.0
7827,2018-11-17,12,45,3.0,29.6,19.2,0.0
7828,2018-11-17,13,0,16.0,29.6,19.2,0.0
7829,2018-11-17,13,15,13.0,29.6,19.2,0.0
7830,2018-11-17,13,30,38.0,29.6,19.2,0.0
7831,2018-11-17,13,45,3.0,29.6,19.2,0.0
7832,2018-11-17,14,0,4.0,29.6,19.2,0.0
7833,2018-11-17,14,15,36.0,29.6,19.2,0.0
7834,2018-11-17,14,45,16.0,29.6,19.2,0.0
7835,2018-11-17,15,0,14.0,29.6,19.2,0.0
7836,2018-11-17,15,15,23.0,29.6,19.2,0.0
7837,2018-11-17,15,30,27.0,29.6,19.2,0.0
7838,2018-11-17,15,45,1.0,29.6,19.2,0.0
7839,2018-11-17,16,0,44.0,29.6,19.2,0.0
7840,2018-11-17,16,15,33.0,29.6,19.2,0.0
7841,2018-11-17,16,30,12.0,29.6,19.2,0.0
7842,2018-11-17,16,45,6.0,29.6,19.2,0.0
7843,2018-11-17,17,0,13.0,29.6,19.2,0.0
7844,2018-11-17,17,15,15.0,29.6,19.2,0.0
7845,2018-11-17,17,30,28.0,29.6,19.2,0.0
7846,2018-11-17,17,45,15.0,29.6,19.2,0.0
7847,2018-11-17,18,0,5.0,29.6,19.2,0.0
7848,2018-11-17,18,15,1.0,29.6,19.2,0.0
7849,2018-11-17,18,30,15.0,29.6,19.2,0.0
7850,2018-11-17,19,0,6.0,29.6,19.2,0.0
7851,2018-11-17,19,15,1.0,29.6,19.2,0.0
7852,2018-11-18,7,0,1.0,26.2,18.0,2.8
7853,2018-11-18,7,30,3.0,26.2,18.0,2.8
7854,2018-11-18,7,45,6.0,26.2,18.0,2.8
7855,2018-11-18,8,15,2.0,26.2,18.0,2.8
7856,2018-11-18,8,45,2.0,26.2,18.0,2.8
7857,2018-11-18,9,0,1.0,26.2,18.0,2.8
7858,2018-11-18,9,15,9.0,26.2,18.0,2.8
7859,2018-11-18,9,30,3.0,26.2,18.0,2.8
7860,2018-11-18,9,45,6.0,26.2,18.0,2.8
7861,2018-11-18,10,15,8.0,26.2,18.0,2.8
7862,2018-11-18,10,45,3.0,26.2,18.0,2.8
7863,2018-11-18,11,0,3.0,26.2,18.0,2.8
7864,2018-11-18,11,15,9.0,26.2,18.0,2.8
7865,2018-11-18,11,30,3.0,26.2,18.0,2.8
7866,2018-11-18,11,45,6.0,26.2,18.0,2.8
7867,2018-11-18,12,0,4.0,26.2,18.0,2.8
7868,2018-11-18,12,15,10.0,26.2,18.0,2.8
7869,2018-11-18,12,30,3.0,26.2,18.0,2.8
7870,2018-11-18,12,45,5.0,26.2,18.0,2.8
7871,2018-11-18,13,15,18.0,26.2,18.0,2.8
7872,2018-11-18,13,30,1.0,26.2,18.0,2.8
7873,2018-11-18,13,45,9.0,26.2,18.0,2.8
7874,2018-11-18,14,15,24.0,26.2,18.0,2.8
7875,2018-11-18,14,30,1.0,26.2,18.0,2.8
7876,2018-11-18,14,45,28.0,26.2,18.0,2.8
7877,2018-11-18,15,15,9.0,26.2,18.0,2.8
7878,2018-11-18,15,30,9.0,26.2,18.0,2.8
7879,2018-11-18,15,45,13.0,26.2,18.0,2.8
7880,2018-11-18,16,0,8.0,26.2,18.0,2.8
7881,2018-11-18,16,15,15.0,26.2,18.0,2.8
7882,2018-11-18,16,30,8.0,26.2,18.0,2.8
7883,2018-11-18,16,45,14.0,26.2,18.0,2.8
7884,2018-11-18,17,15,17.0,26.2,18.0,2.8
7885,2018-11-18,17,30,13.0,26.2,18.0,2.8
7886,2018-11-18,17,45,36.0,26.2,18.0,2.8
7887,2018-11-18,18,0,18.0,26.2,18.0,2.8
7888,2018-11-18,18,15,13.0,26.2,18.0,2.8
7889,2018-11-18,18,30,10.0,26.2,18.0,2.8
7890,2018-11-18,18,45,12.0,26.2,18.0,2.8
7891,2018-11-18,19,0,5.0,26.2,18.0,2.8
7892,2018-11-18,19,15,6.0,26.2,18.0,2.8
8194,2018-11-24,6,45,1.0,30.6,16.5,0.0
8195,2018-11-24,7,15,1.0,30.6,16.5,0.0
8196,2018-11-24,7,30,1.0,30.6,16.5,0.0
8197,2018-11-24,7,45,4.0,30.6,16.5,0.0
8198,2018-11-24,8,0,1.0,30.6,16.5,0.0
8199,2018-11-24,8,15,2.0,30.6,16.5,0.0
8200,2018-11-24,8,30,4.0,30.6,16.5,0.0
8201,2018-11-24,8,45,5.0,30.6,16.5,0.0
8202,2018-11-24,9,0,4.0,30.6,16.5,0.0
8203,2018-11-24,9,15,2.0,30.6,16.5,0.0
8204,2018-11-24,9,30,8.0,30.6,16.5,0.0
8205,2018-11-24,9,45,3.0,30.6,16.5,0.0
8206,2018-11-24,10,0,7.0,30.6,16.5,0.0
8207,2018-11-24,10,30,11.0,30.6,16.5,0.0
8208,2018-11-24,11,0,9.0,30.6,16.5,0.0
8209,2018-11-24,11,15,7.0,30.6,16.5,0.0
8210,2018-11-24,11,45,5.0,30.6,16.5,0.0
8211,2018-11-24,12,0,13.0,30.6,16.5,0.0
8212,2018-11-24,12,15,5.0,30.6,16.5,0.0
8213,2018-11-24,12,30,5.0,30.6,16.5,0.0
8214,2018-11-24,13,0,11.0,30.6,16.5,0.0
8215,2018-11-24,13,15,14.0,30.6,16.5,0.0
8216,2018-11-24,13,30,1.0,30.6,16.5,0.0
8217,2018-11-24,13,45,8.0,30.6,16.5,0.0
8218,2018-11-24,14,0,5.0,30.6,16.5,0.0
8219,2018-11-24,14,15,9.0,30.6,16.5,0.0
8220,2018-11-24,14,30,5.0,30.6,16.5,0.0
8221,2018-11-24,14,45,5.0,30.6,16.5,0.0
8222,2018-11-24,15,0,13.0,30.6,16.5,0.0
8223,2018-11-24,15,15,6.0,30.6,16.5,0.0
8224,2018-11-24,15,45,3.0,30.6,16.5,0.0
8225,2018-11-24,16,0,10.0,30.6,16.5,0.0
8226,2018-11-24,16,15,15.0,30.6,16.5,0.0
8227,2018-11-24,16,30,10.0,30.6,16.5,0.0
8228,2018-11-24,17,0,15.0,30.6,16.5,0.0
8229,2018-11-24,17,15,17.0,30.6,16.5,0.0
8230,2018-11-24,17,30,1.0,30.6,16.5,0.0
8231,2018-11-24,17,45,6.0,30.6,16.5,0.0
8232,2018-11-24,18,0,17.0,30.6,16.5,0.0
8233,2018-11-24,18,30,10.0,30.6,16.5,0.0
8234,2018-11-24,18,45,19.0,30.6,16.5,0.0
8235,2018-11-24,19,0,9.0,30.6,16.5,0.0
8236,2018-11-25,7,15,1.0,33.5,19.9,0.0
8237,2018-11-25,7,30,1.0,33.5,19.9,0.0
8238,2018-11-25,7,45,5.0,33.5,19.9,0.0
8239,2018-11-25,8,0,3.0,33.5,19.9,0.0
8240,2018-11-25,8,15,1.0,33.5,19.9,0.0
8241,2018-11-25,8,30,1.0,33.5,19.9,0.0
8242,2018-11-25,9,0,3.0,33.5,19.9,0.0
8243,2018-11-25,9,15,2.0,33.5,19.9,0.0
8244,2018-11-25,9,30,3.0,33.5,19.9,0.0
8245,2018-11-25,9,45,13.0,33.5,19.9,0.0
8246,2018-11-25,10,15,5.0,33.5,19.9,0.0
8247,2018-11-25,10,30,5.0,33.5,19.9,0.0
8248,2018-11-25,10,45,7.0,33.5,19.9,0.0
8249,2018-11-25,11,15,3.0,33.5,19.9,0.0
8250,2018-11-25,11,30,5.0,33.5,19.9,0.0
8251,2018-11-25,11,45,1.0,33.5,19.9,0.0
8252,2018-11-25,12,0,19.0,33.5,19.9,0.0
8253,2018-11-25,12,15,4.0,33.5,19.9,0.0
8254,2018-11-25,12,30,17.0,33.5,19.9,0.0
8255,2018-11-25,13,0,11.0,33.5,19.9,0.0
8256,2018-11-25,13,15,5.0,33.5,19.9,0.0
8257,2018-11-25,13,45,6.0,33.5,19.9,0.0
8258,2018-11-25,14,15,6.0,33.5,19.9,0.0
8259,2018-11-25,14,45,7.0,33.5,19.9,0.0
8260,2018-11-25,15,0,10.0,33.5,19.9,0.0
8261,2018-11-25,15,15,12.0,33.5,19.9,0.0
8262,2018-11-25,15,30,8.0,33.5,19.9,0.0
8263,2018-11-25,15,45,9.0,33.5,19.9,0.0
8264,2018-11-25,16,15,16.0,33.5,19.9,0.0
8265,2018-11-25,16,30,17.0,33.5,19.9,0.0
8266,2018-11-25,16,45,14.0,33.5,19.9,0.0
8267,2018-11-25,17,15,9.0,33.5,19.9,0.0
8268,2018-11-25,17,30,16.0,33.5,19.9,0.0
8269,2018-11-25,17,45,9.0,33.5,19.9,0.0
8270,2018-11-25,18,15,9.0,33.5,19.9,0.0
8271,2018-11-25,18,30,17.0,33.5,19.9,0.0
8272,2018-11-25,18,45,16.0,33.5,19.9,0.0
8273,2018-11-25,19,15,10.0,33.5,19.9,0.0
13401,2019-03-02,7,0,4.0,28.6,19.7,4.8
13402,2019-03-02,7,15,6.0,28.6,19.7,4.8
13403,2019-03-02,7,30,4.0,28.6,19.7,4.8
13404,2019-03-02,7,45,1.0,28.6,19.7,4.8
13405,2019-03-02,8,0,29.0,28.6,19.7,4.8
13406,2019-03-02,8,15,5.0,28.6,19.7,4.8
13407,2019-03-02,8,30,13.0,28.6,19.7,4.8
13408,2019-03-02,8,45,1.0,28.6,19.7,4.8
13409,2019-03-02,9,0,18.0,28.6,19.7,4.8
13410,2019-03-02,9,15,8.0,28.6,19.7,4.8
13411,2019-03-02,9,30,8.0,28.6,19.7,4.8
13412,2019-03-02,10,0,14.0,28.6,19.7,4.8
13413,2019-03-02,10,15,12.0,28.6,19.7,4.8
13414,2019-03-02,10,30,5.0,28.6,19.7,4.8
13415,2019-03-02,10,45,3.0,28.6,19.7,4.8
13416,2019-03-02,11,0,18.0,28.6,19.7,4.8
13417,2019-03-02,11,30,16.0,28.6,19.7,4.8
13418,2019-03-02,11,45,3.0,28.6,19.7,4.8
13419,2019-03-02,12,0,21.0,28.6,19.7,4.8
13420,2019-03-02,12,15,12.0,28.6,19.7,4.8
13421,2019-03-02,12,30,12.0,28.6,19.7,4.8
13422,2019-03-02,12,45,1.0,28.6,19.7,4.8
13423,2019-03-02,13,0,12.0,28.6,19.7,4.8
13424,2019-03-02,13,15,18.0,28.6,19.7,4.8
13425,2019-03-02,13,30,11.0,28.6,19.7,4.8
13426,2019-03-02,13,45,11.0,28.6,19.7,4.8
13427,2019-03-02,14,0,4.0,28.6,19.7,4.8
13428,2019-03-02,14,15,39.0,28.6,19.7,4.8
13429,2019-03-02,14,30,11.0,28.6,19.7,4.8
13430,2019-03-02,14,45,4.0,28.6,19.7,4.8
13431,2019-03-02,15,0,17.0,28.6,19.7,4.8
13432,2019-03-02,15,15,36.0,28.6,19.7,4.8
13433,2019-03-02,15,30,17.0,28.6,19.7,4.8
13434,2019-03-02,15,45,29.0,28.6,19.7,4.8
13435,2019-03-02,16,0,2.0,28.6,19.7,4.8
13436,2019-03-02,16,15,7.0,28.6,19.7,4.8
13437,2019-03-02,16,30,54.0,28.6,19.7,4.8
13438,2019-03-02,16,45,20.0,28.6,19.7,4.8
13439,2019-03-02,17,0,14.0,28.6,19.7,4.8
13440,2019-03-02,17,15,77.0,28.6,19.7,4.8
13441,2019-03-02,17,30,41.0,28.6,19.7,4.8
13442,2019-03-02,17,45,24.0,28.6,19.7,4.8
13443,2019-03-02,18,0,36.0,28.6,19.7,4.8
13444,2019-03-02,18,15,5.0,28.6,19.7,4.8
13445,2019-03-02,18,30,50.0,28.6,19.7,4.8
13446,2019-03-02,18,45,33.0,28.6,19.7,4.8
13447,2019-03-02,19,0,20.0,28.6,19.7,4.8
13448,2019-03-03,7,0,2.0,29.6,19.8,3.2
13449,2019-03-03,7,15,3.0,29.6,19.8,3.2
13450,2019-03-03,7,30,5.0,29.6,19.8,3.2
13451,2019-03-03,7,45,4.0,29.6,19.8,3.2
13452,2019-03-03,8,0,2.0,29.6,19.8,3.2
13453,2019-03-03,8,30,1.0,29.6,19.8,3.2
13454,2019-03-03,8,45,3.0,29.6,19.8,3.2
13455,2019-03-03,9,0,4.0,29.6,19.8,3.2
13456,2019-03-03,9,30,13.0,29.6,19.8,3.2
13457,2019-03-03,9,45,8.0,29.6,19.8,3.2
13458,2019-03-03,10,0,12.0,29.6,19.8,3.2
13459,2019-03-03,10,15,1.0,29.6,19.8,3.2
13460,2019-03-03,10,30,23.0,29.6,19.8,3.2
13461,2019-03-03,10,45,8.0,29.6,19.8,3.2
13462,2019-03-03,11,30,18.0,29.6,19.8,3.2
13463,2019-03-03,11,45,7.0,29.6,19.8,3.2
13464,2019-03-03,12,15,5.0,29.6,19.8,3.2
13465,2019-03-03,12,30,15.0,29.6,19.8,3.2
13466,2019-03-03,12,45,5.0,29.6,19.8,3.2
13467,2019-03-03,13,15,15.0,29.6,19.8,3.2
13468,2019-03-03,13,30,44.0,29.6,19.8,3.2
13469,2019-03-03,13,45,13.0,29.6,19.8,3.2
13470,2019-03-03,14,0,15.0,29.6,19.8,3.2
13471,2019-03-03,14,15,10.0,29.6,19.8,3.2
13472,2019-03-03,14,30,19.0,29.6,19.8,3.2
13473,2019-03-03,14,45,9.0,29.6,19.8,3.2
13474,2019-03-03,15,0,27.0,29.6,19.8,3.2
13475,2019-03-03,15,15,11.0,29.6,19.8,3.2
13476,2019-03-03,15,30,6.0,29.6,19.8,3.2
13477,2019-03-03,15,45,13.0,29.6,19.8,3.2
13478,2019-03-03,16,0,29.0,29.6,19.8,3.2
13479,2019-03-03,16,15,25.0,29.6,19.8,3.2
13480,2019-03-03,16,30,13.0,29.6,19.8,3.2
13481,2019-03-03,16,45,19.0,29.6,19.8,3.2
13482,2019-03-03,17,0,18.0,29.6,19.8,3.2
13483,2019-03-03,17,15,46.0,29.6,19.8,3.2
13484,2019-03-03,17,30,35.0,29.6,19.8,3.2
13485,2019-03-03,17,45,9.0,29.6,19.8,3.2
13486,2019-03-03,18,0,21.0,29.6,19.8,3.2
13487,2019-03-03,18,15,35.0,29.6,19.8,3.2
13488,2019-03-03,18,30,11.0,29.6,19.8,3.2
13489,2019-03-03,18,45,21.0,29.6,19.8,3.2
13490,2019-03-03,19,0,14.0,29.6,19.8,3.2
13491,2019-03-03,19,15,22.0,29.6,19.8,3.2
13806,2019-03-09,6,45,2.0,32.0,22.3,0.0
13807,2019-03-09,7,0,5.0,32.0,22.3,0.0
13808,2019-03-09,7,30,5.0,32.0,22.3,0.0
13809,2019-03-09,7,45,5.0,32.0,22.3,0.0
13810,2019-03-09,8,0,7.0,32.0,22.3,0.0
13811,2019-03-09,8,30,2.0,32.0,22.3,0.0
13812,2019-03-09,8,45,10.0,32.0,22.3,0.0
13813,2019-03-09,9,0,22.0,32.0,22.3,0.0
13814,2019-03-09,9,30,23.0,32.0,22.3,0.0
13815,2019-03-09,9,45,7.0,32.0,22.3,0.0
13816,2019-03-09,10,0,19.0,32.0,22.3,0.0
13817,2019-03-09,10,15,13.0,32.0,22.3,0.0
13818,2019-03-09,10,30,8.0,32.0,22.3,0.0
13819,2019-03-09,10,45,2.0,32.0,22.3,0.0
13820,2019-03-09,11,0,27.0,32.0,22.3,0.0
13821,2019-03-09,11,15,5.0,32.0,22.3,0.0
13822,2019-03-09,11,30,26.0,32.0,22.3,0.0
13823,2019-03-09,11,45,16.0,32.0,22.3,0.0
13824,2019-03-09,12,0,13.0,32.0,22.3,0.0
13825,2019-03-09,12,30,18.0,32.0,22.3,0.0
13826,2019-03-09,12,45,24.0,32.0,22.3,0.0
13827,2019-03-09,13,0,32.0,32.0,22.3,0.0
13828,2019-03-09,13,15,22.0,32.0,22.3,0.0
13829,2019-03-09,13,30,25.0,32.0,22.3,0.0
13830,2019-03-09,13,45,29.0,32.0,22.3,0.0
13831,2019-03-09,14,0,19.0,32.0,22.3,0.0
13832,2019-03-09,14,15,1.0,32.0,22.3,0.0
13833,2019-03-09,14,30,66.0,32.0,22.3,0.0
13834,2019-03-09,14,45,46.0,32.0,22.3,0.0
13835,2019-03-09,15,0,6.0,32.0,22.3,0.0
13836,2019-03-09,15,15,44.0,32.0,22.3,0.0
13837,2019-03-09,15,45,20.0,32.0,22.3,0.0
13838,2019-03-09,16,0,26.0,32.0,22.3,0.0
13839,2019-03-09,16,15,11.0,32.0,22.3,0.0
13840,2019-03-09,16,30,26.0,32.0,22.3,0.0
13841,2019-03-09,16,45,12.0,32.0,22.3,0.0
13842,2019-03-09,17,0,35.0,32.0,22.3,0.0
13843,2019-03-09,17,15,33.0,32.0,22.3,0.0
13844,2019-03-09,17,30,20.0,32.0,22.3,0.0
13845,2019-03-09,17,45,23.0,32.0,22.3,0.0
13846,2019-03-09,18,0,72.0,32.0,22.3,0.0
13847,2019-03-09,18,15,3.0,32.0,22.3,0.0
13848,2019-03-09,18,30,71.0,32.0,22.3,0.0
13849,2019-03-09,18,45,19.0,32.0,22.3,0.0
13850,2019-03-09,19,0,28.0,32.0,22.3,0.0
13851,2019-03-09,19,15,22.0,32.0,22.3,0.0
13852,2019-03-10,6,45,1.0,33.3,23.0,0.0
13853,2019-03-10,7,0,1.0,33.3,23.0,0.0
13854,2019-03-10,7,30,3.0,33.3,23.0,0.0
13855,2019-03-10,7,45,2.0,33.3,23.0,0.0
13856,2019-03-10,8,15,7.0,33.3,23.0,0.0
13857,2019-03-10,8,45,4.0,33.3,23.0,0.0
13858,2019-03-10,9,0,1.0,33.3,23.0,0.0
13859,2019-03-10,9,15,17.0,33.3,23.0,0.0
13860,2019-03-10,9,30,8.0,33.3,23.0,0.0
13861,2019-03-10,9,45,14.0,33.3,23.0,0.0
13862,2019-03-10,10,0,6.0,33.3,23.0,0.0
13863,2019-03-10,10,15,8.0,33.3,23.0,0.0
13864,2019-03-10,10,30,20.0,33.3,23.0,0.0
13865,2019-03-10,10,45,9.0,33.3,23.0,0.0
13866,2019-03-10,11,0,8.0,33.3,23.0,0.0
13867,2019-03-10,11,30,5.0,33.3,23.0,0.0
13868,2019-03-10,11,45,11.0,33.3,23.0,0.0
13869,2019-03-10,12,0,28.0,33.3,23.0,0.0
13870,2019-03-10,12,15,2.0,33.3,23.0,0.0
13871,2019-03-10,12,30,12.0,33.3,23.0,0.0
13872,2019-03-10,12,45,30.0,33.3,23.0,0.0
13873,2019-03-10,13,0,5.0,33.3,23.0,0.0
13874,2019-03-10,13,15,7.0,33.3,23.0,0.0
13875,2019-03-10,13,30,7.0,33.3,23.0,0.0
13876,2019-03-10,13,45,9.0,33.3,23.0,0.0
13877,2019-03-10,14,0,9.0,33.3,23.0,0.0
13878,2019-03-10,14,15,11.0,33.3,23.0,0.0
13879,2019-03-10,14,30,19.0,33.3,23.0,0.0
13880,2019-03-10,15,0,30.0,33.3,23.0,0.0
13881,2019-03-10,15,30,31.0,33.3,23.0,0.0
13882,2019-03-10,16,0,26.0,33.3,23.0,0.0
13883,2019-03-10,16,15,19.0,33.3,23.0,0.0
13884,2019-03-10,16,30,28.0,33.3,23.0,0.0
13885,2019-03-10,16,45,25.0,33.3,23.0,0.0
13886,2019-03-10,17,0,93.0,33.3,23.0,0.0
13887,2019-03-10,17,15,14.0,33.3,23.0,0.0
13888,2019-03-10,17,30,50.0,33.3,23.0,0.0
13889,2019-03-10,17,45,19.0,33.3,23.0,0.0
13890,2019-03-10,18,0,47.0,33.3,23.0,0.0
13891,2019-03-10,18,15,9.0,33.3,23.0,0.0
13892,2019-03-10,18,30,37.0,33.3,23.0,0.0
13893,2019-03-10,18,45,30.0,33.3,23.0,0.0
13894,2019-03-10,19,0,33.0,33.3,23.0,0.0
13895,2019-03-10,19,15,13.0,33.3,23.0,0.0
