,Date,Hour,Period,Passengers,TMax,TMin,Rain
41,2018-07-02,5,45,1.0,24.4,14.8,6.4
42,2018-07-02,6,0,1.0,24.4,14.8,6.4
43,2018-07-02,6,15,3.0,24.4,14.8,6.4
44,2018-07-02,6,30,2.0,24.4,14.8,6.4
45,2018-07-02,6,45,4.0,24.4,14.8,6.4
46,2018-07-02,7,0,7.0,24.4,14.8,6.4
47,2018-07-02,7,15,13.0,24.4,14.8,6.4
48,2018-07-02,7,30,11.0,24.4,14.8,6.4
49,2018-07-02,7,45,20.0,24.4,14.8,6.4
50,2018-07-02,8,0,22.0,24.4,14.8,6.4
51,2018-07-02,8,15,11.0,24.4,14.8,6.4
52,2018-07-02,8,30,19.0,24.4,14.8,6.4
53,2018-07-02,8,45,18.0,24.4,14.8,6.4
54,2018-07-02,9,0,11.0,24.4,14.8,6.4
55,2018-07-02,9,15,11.0,24.4,14.8,6.4
56,2018-07-02,9,30,6.0,24.4,14.8,6.4
57,2018-07-02,9,45,7.0,24.4,14.8,6.4
58,2018-07-02,10,0,16.0,24.4,14.8,6.4
59,2018-07-02,10,15,12.0,24.4,14.8,6.4
60,2018-07-02,10,30,6.0,24.4,14.8,6.4
61,2018-07-02,10,45,7.0,24.4,14.8,6.4
62,2018-07-02,11,0,8.0,24.4,14.8,6.4
63,2018-07-02,11,15,12.0,24.4,14.8,6.4
64,2018-07-02,11,30,10.0,24.4,14.8,6.4
65,2018-07-02,11,45,45.0,24.4,14.8,6.4
66,2018-07-02,12,0,9.0,24.4,14.8,6.4
67,2018-07-02,12,15,9.0,24.4,14.8,6.4
68,2018-07-02,12,30,4.0,24.4,14.8,6.4
69,2018-07-02,12,45,48.0,24.4,14.8,6.4
70,2018-07-02,13,0,46.0,24.4,14.8,6.4
71,2018-07-02,13,15,58.0,24.4,14.8,6.4
72,2018-07-02,13,30,16.0,24.4,14.8,6.4
73,2018-07-02,13,45,23.0,24.4,14.8,6.4
74,2018-07-02,14,15,41.0,24.4,14.8,6.4
75,2018-07-02,14,30,10.0,24.4,14.8,6.4
76,2018-07-02,14,45,30.0,24.4,14.8,6.4
77,2018-07-02,15,0,26.0,24.4,14.8,6.4
78,2018-07-02,15,15,25.0,24.4,14.8,6.4
79,2018-07-02,15,30,15.0,24.4,14.8,6.4
80,2018-07-02,15,45,30.0,24.4,14.8,6.4
81,2018-07-02,16,0,31.0,24.4,14.8,6.4
82,2018-07-02,16,15,59.0,24.4,14.8,6.4
83,2018-07-02,16,30,28.0,24.4,14.8,6.4
84,2018-07-02,16,45,51.0,24.4,14.8,6.4
85,2018-07-02,17,0,82.0,24.4,14.8,6.4
86,2018-07-02,17,15,83.0,24.4,14.8,6.4
87,2018-07-02,17,30,70.0,24.4,14.8,6.4
88,2018-07-02,17,45,26.0,24.4,14.8,6.4
89,2018-07-02,18,0,46.0,24.4,14.8,6.4
90,2018-07-02,18,15,14.0,24.4,14.8,6.4
91,2018-07-02,18,30,3.0,24.4,14.8,6.4
92,2018-07-02,18,45,34.0,24.4,14.8,6.4
93,2018-07-02,19,0,7.0,24.4,14.8,6.4
94,2018-07-02,19,15,29.0,24.4,14.8,6.4
95,2018-07-02,19,30,13.0,24.4,14.8,6.4
96,2018-07-02,19,45,17.0,24.4,14.8,6.4
97,2018-07-02,20,0,7.0,24.4,14.8,6.4
98,2018-07-02,20,30,4.0,24.4,14.8,6.4
99,2018-07-02,20,45,9.0,24.4,14.8,6.4
100,2018-07-02,21,0,6.0,24.4,14.8,6.4
101,2018-07-02,21,15,2.0,24.4,14.8,6.4
102,2018-07-02,21,30,4.0,24.4,14.8,6.4
103,2018-07-03,6,0,2.0,23.3,13.3,0.0
104,2018-07-03,6,15,1.0,23.3,13.3,0.0
105,2018-07-03,6,30,3.0,23.3,13.3,0.0
106,2018-07-03,6,45,1.0,23.3,13.3,0.0
107,2018-07-03,7,0,5.0,23.3,13.3,0.0
108,2018-07-03,7,15,11.0,23.3,13.3,0.0
109,2018-07-03,7,30,10.0,23.3,13.3,0.0
110,2018-07-03,7,45,7.0,23.3,13.3,0.0
111,2018-07-03,8,0,9.0,23.3,13.3,0.0
112,2018-07-03,8,15,8.0,23.3,13.3,0.0
113,2018-07-03,8,30,11.0,23.3,13.3,0.0
114,2018-07-03,8,45,19.0,23.3,13.3,0.0
115,2018-07-03,9,0,5.0,23.3,13.3,0.0
116,2018-07-03,9,15,5.0,23.3,13.3,0.0
117,2018-07-03,9,30,16.0,23.3,13.3,0.0
118,2018-07-03,9,45,7.0,23.3,13.3,0.0
119,2018-07-03,10,0,10.0,23.3,13.3,0.0
120,2018-07-03,10,15,15.0,23.3,13.3,0.0
121,2018-07-03,10,30,13.0,23.3,13.3,0.0
122,2018-07-03,10,45,9.0,23.3,13.3,0.0
123,2018-07-03,11,0,7.0,23.3,13.3,0.0
124,2018-07-03,11,15,11.0,23.3,13.3,0.0
125,2018-07-03,11,30,12.0,23.3,13.3,0.0
126,2018-07-03,11,45,13.0,23.3,13.3,0.0
127,2018-07-03,12,0,16.0,23.3,13.3,0.0
128,2018-07-03,12,15,12.0,23.3,13.3,0.0
129,2018-07-03,12,30,24.0,23.3,13.3,0.0
130,2018-07-03,12,45,56.0,23.3,13.3,0.0
131,2018-07-03,13,0,57.0,23.3,13.3,0.0
132,2018-07-03,13,15,34.0,23.3,13.3,0.0
133,2018-07-03,13,30,14.0,23.3,13.3,0.0
134,2018-07-03,13,45,15.0,23.3,13.3,0.0
135,2018-07-03,14,0,29.0,23.3,13.3,0.0
136,2018-07-03,14,15,7.0,23.3,13.3,0.0
137,2018-07-03,14,30,64.0,23.3,13.3,0.0
138,2018-07-03,14,45,23.0,23.3,13.3,0.0
139,2018-07-03,15,0,24.0,23.3,13.3,0.0
140,2018-07-03,15,15,1.0,23.3,13.3,0.0
141,2018-07-03,15,30,48.0,23.3,13.3,0.0
142,2018-07-03,15,45,18.0,23.3,13.3,0.0
143,2018-07-03,16,0,51.0,23.3,13.3,0.0
144,2018-07-03,16,15,67.0,23.3,13.3,0.0
145,2018-07-03,16,30,36.0,23.3,13.3,0.0
146,2018-07-03,16,45,46.0,23.3,13.3,0.0
147,2018-07-03,17,0,75.0,23.3,13.3,0.0
148,2018-07-03,17,15,52.0,23.3,13.3,0.0
149,2018-07-03,17,30,65.0,23.3,13.3,0.0
150,2018-07-03,17,45,110.0,23.3,13.3,0.0
151,2018-07-03,18,0,41.0,23.3,13.3,0.0
152,2018-07-03,18,15,34.0,23.3,13.3,0.0
153,2018-07-03,18,30,13.0,23.3,13.3,0.0
154,2018-07-03,18,45,10.0,23.3,13.3,0.0
155,2018-07-03,19,0,21.0,23.3,13.3,0.0
156,2018-07-03,19,30,8.0,23.3,13.3,0.0
157,2018-07-03,19,45,23.0,23.3,13.3,0.0
158,2018-07-03,20,0,26.0,23.3,13.3,0.0
159,2018-07-03,20,15,8.0,23.3,13.3,0.0
160,2018-07-03,20,30,24.0,23.3,13.3,0.0
161,2018-07-03,21,0,5.0,23.3,13.3,0.0
162,2018-07-03,21,15,19.0,23.3,13.3,0.0
163,2018-07-04,6,0,1.0,24.0,14.8,0.0
164,2018-07-04,6,15,3.0,24.0,14.8,0.0
165,2018-07-04,6,30,4.0,24.0,14.8,0.0
166,2018-07-04,6,45,6.0,24.0,14.8,0.0
167,2018-07-04,7,0,8.0,24.0,14.8,0.0
168,2018-07-04,7,15,6.0,24.0,14.8,0.0
169,2018-07-04,7,30,12.0,24.0,14.8,0.0
170,2018-07-04,7,45,23.0,24.0,14.8,0.0
171,2018-07-04,8,0,9.0,24.0,14.8,0.0
172,2018-07-04,8,15,12.0,24.0,14.8,0.0
173,2018-07-04,8,30,6.0,24.0,14.8,0.0
174,2018-07-04,8,45,10.0,24.0,14.8,0.0
175,2018-07-04,9,0,18.0,24.0,14.8,0.0
176,2018-07-04,9,15,20.0,24.0,14.8,0.0
177,2018-07-04,9,30,4.0,24.0,14.8,0.0
178,2018-07-04,9,45,22.0,24.0,14.8,0.0
179,2018-07-04,10,0,17.0,24.0,14.8,0.0
180,2018-07-04,10,15,16.0,24.0,14.8,0.0
181,2018-07-04,10,30,12.0,24.0,14.8,0.0
182,2018-07-04,10,45,13.0,24.0,14.8,0.0
183,2018-07-04,11,0,13.0,24.0,14.8,0.0
184,2018-07-04,11,15,17.0,24.0,14.8,0.0
185,2018-07-04,11,30,9.0,24.0,14.8,0.0
186,2018-07-04,11,45,10.0,24.0,14.8,0.0
187,2018-07-04,12,0,49.0,24.0,14.8,0.0
188,2018-07-04,12,15,25.0,24.0,14.8,0.0
189,2018-07-04,12,30,38.0,24.0,14.8,0.0
190,2018-07-04,12,45,12.0,24.0,14.8,0.0
191,2018-07-04,13,0,121.0,24.0,14.8,0.0
192,2018-07-04,13,15,46.0,24.0,14.8,0.0
193,2018-07-04,13,30,25.0,24.0,14.8,0.0
194,2018-07-04,13,45,10.0,24.0,14.8,0.0
195,2018-07-04,14,0,38.0,24.0,14.8,0.0
196,2018-07-04,14,15,3.0,24.0,14.8,0.0
197,2018-07-04,14,30,23.0,24.0,14.8,0.0
198,2018-07-04,14,45,14.0,24.0,14.8,0.0
199,2018-07-04,15,0,45.0,24.0,14.8,0.0
200,2018-07-04,15,15,21.0,24.0,14.8,0.0
201,2018-07-04,15,30,45.0,24.0,14.8,0.0
202,2018-07-04,15,45,40.0,24.0,14.8,0.0
203,2018-07-04,16,0,31.0,24.0,14.8,0.0
204,2018-07-04,16,15,31.0,24.0,14.8,0.0
205,2018-07-04,16,30,56.0,24.0,14.8,0.0
206,2018-07-04,16,45,55.0,24.0,14.8,0.0
207,2018-07-04,17,0,50.0,24.0,14.8,0.0
208,2018-07-04,17,15,50.0,24.0,14.8,0.0
209,2018-07-04,17,30,86.0,24.0,14.8,0.0
210,2018-07-04,17,45,90.0,24.0,14.8,0.0
211,2018-07-04,18,0,24.0,24.0,14.8,0.0
212,2018-07-04,18,15,37.0,24.0,14.8,0.0
213,2018-07-04,18,30,7.0,24.0,14.8,0.0
214,2018-07-04,18,45,15.0,24.0,14.8,0.0
215,2018-07-04,19,0,15.0,24.0,14.8,0.0
216,2018-07-04,19,15,6.0,24.0,14.8,0.0
217,2018-07-04,19,30,3.0,24.0,14.8,0.0
218,2018-07-04,19,45,14.0,24.0,14.8,0.0
219,2018-07-04,20,15,16.0,24.0,14.8,0.0
220,2018-07-04,21,0,8.0,24.0,14.8,0.0
221,2018-07-04,21,15,17.0,24.0,14.8,0.0
222,2018-07-05,6,30,6.0,22.9,15.4,3.2
223,2018-07-05,6,45,6.0,22.9,15.4,3.2
224,2018-07-05,7,0,7.0,22.9,15.4,3.2
225,2018-07-05,7,15,6.0,22.9,15.4,3.2
226,2018-07-05,7,30,14.0,22.9,15.4,3.2
227,2018-07-05,7,45,13.0,22.9,15.4,3.2
228,2018-07-05,8,0,10.0,22.9,15.4,3.2
229,2018-07-05,8,15,21.0,22.9,15.4,3.2
230,2018-07-05,8,30,10.0,22.9,15.4,3.2
231,2018-07-05,8,45,21.0,22.9,15.4,3.2
232,2018-07-05,9,0,16.0,22.9,15.4,3.2
233,2018-07-05,9,15,3.0,22.9,15.4,3.2
234,2018-07-05,9,30,7.0,22.9,15.4,3.2
235,2018-07-05,9,45,14.0,22.9,15.4,3.2
236,2018-07-05,10,15,18.0,22.9,15.4,3.2
237,2018-07-05,10,30,23.0,22.9,15.4,3.2
238,2018-07-05,10,45,8.0,22.9,15.4,3.2
239,2018-07-05,11,0,25.0,22.9,15.4,3.2
240,2018-07-05,11,15,21.0,22.9,15.4,3.2
241,2018-07-05,11,30,11.0,22.9,15.4,3.2
242,2018-07-05,11,45,37.0,22.9,15.4,3.2
243,2018-07-05,12,0,12.0,22.9,15.4,3.2
244,2018-07-05,12,15,37.0,22.9,15.4,3.2
245,2018-07-05,12,30,34.0,22.9,15.4,3.2
246,2018-07-05,12,45,18.0,22.9,15.4,3.2
247,2018-07-05,13,0,70.0,22.9,15.4,3.2
248,2018-07-05,13,15,48.0,22.9,15.4,3.2
249,2018-07-05,13,30,24.0,22.9,15.4,3.2
250,2018-07-05,13,45,38.0,22.9,15.4,3.2
251,2018-07-05,14,0,48.0,22.9,15.4,3.2
252,2018-07-05,14,30,27.0,22.9,15.4,3.2
253,2018-07-05,14,45,22.0,22.9,15.4,3.2
254,2018-07-05,15,0,35.0,22.9,15.4,3.2
255,2018-07-05,15,15,43.0,22.9,15.4,3.2
256,2018-07-05,15,30,19.0,22.9,15.4,3.2
257,2018-07-05,15,45,13.0,22.9,15.4,3.2
258,2018-07-05,16,0,32.0,22.9,15.4,3.2
259,2018-07-05,16,15,59.0,22.9,15.4,3.2
260,2018-07-05,16,30,30.0,22.9,15.4,3.2
261,2018-07-05,16,45,23.0,22.9,15.4,3.2
262,2018-07-05,17,0,50.0,22.9,15.4,3.2
263,2018-07-05,17,15,62.0,22.9,15.4,3.2
264,2018-07-05,17,30,56.0,22.9,15.4,3.2
265,2018-07-05,17,45,88.0,22.9,15.4,3.2
266,2018-07-05,18,0,28.0,22.9,15.4,3.2
267,2018-07-05,18,15,24.0,22.9,15.4,3.2
268,2018-07-05,18,30,14.0,22.9,15.4,3.2
269,2018-07-05,18,45,24.0,22.9,15.4,3.2
270,2018-07-05,19,0,9.0,22.9,15.4,3.2
271,2018-07-05,19,30,14.0,22.9,15.4,3.2
272,2018-07-05,19,45,1.0,22.9,15.4,3.2
273,2018-07-05,20,0,21.0,22.9,15.4,3.2
274,2018-07-05,20,30,24.0,22.9,15.4,3.2
275,2018-07-05,20,45,5.0,22.9,15.4,3.2
276,2018-07-05,21,15,6.0,22.9,15.4,3.2
277,2018-07-05,21,30,14.0,22.9,15.4,3.2
278,2018-07-06,6,0,3.0,23.9,17.6,8.6
279,2018-07-06,6,15,3.0,23.9,17.6,8.6
280,2018-07-06,6,30,3.0,23.9,17.6,8.6
281,2018-07-06,6,45,3.0,23.9,17.6,8.6
282,2018-07-06,7,0,4.0,23.9,17.6,8.6
283,2018-07-06,7,15,10.0,23.9,17.6,8.6
284,2018-07-06,7,30,10.0,23.9,17.6,8.6
285,2018-07-06,7,45,27.0,23.9,17.6,8.6
286,2018-07-06,8,0,8.0,23.9,17.6,8.6
287,2018-07-06,8,15,12.0,23.9,17.6,8.6
288,2018-07-06,8,30,15.0,23.9,17.6,8.6
289,2018-07-06,8,45,26.0,23.9,17.6,8.6
290,2018-07-06,9,0,1.0,23.9,17.6,8.6
291,2018-07-06,9,15,10.0,23.9,17.6,8.6
292,2018-07-06,9,30,8.0,23.9,17.6,8.6
293,2018-07-06,9,45,6.0,23.9,17.6,8.6
294,2018-07-06,10,0,13.0,23.9,17.6,8.6
295,2018-07-06,10,15,15.0,23.9,17.6,8.6
296,2018-07-06,10,30,10.0,23.9,17.6,8.6
297,2018-07-06,10,45,12.0,23.9,17.6,8.6
298,2018-07-06,11,0,12.0,23.9,17.6,8.6
299,2018-07-06,11,15,25.0,23.9,17.6,8.6
300,2018-07-06,11,30,11.0,23.9,17.6,8.6
301,2018-07-06,11,45,12.0,23.9,17.6,8.6
302,2018-07-06,12,0,26.0,23.9,17.6,8.6
303,2018-07-06,12,15,14.0,23.9,17.6,8.6
304,2018-07-06,12,30,32.0,23.9,17.6,8.6
305,2018-07-06,12,45,13.0,23.9,17.6,8.6
306,2018-07-06,13,0,86.0,23.9,17.6,8.6
307,2018-07-06,13,15,38.0,23.9,17.6,8.6
308,2018-07-06,13,30,30.0,23.9,17.6,8.6
309,2018-07-06,13,45,35.0,23.9,17.6,8.6
310,2018-07-06,14,0,35.0,23.9,17.6,8.6
311,2018-07-06,14,15,8.0,23.9,17.6,8.6
312,2018-07-06,14,30,27.0,23.9,17.6,8.6
313,2018-07-06,14,45,44.0,23.9,17.6,8.6
314,2018-07-06,15,0,29.0,23.9,17.6,8.6
315,2018-07-06,15,15,47.0,23.9,17.6,8.6
316,2018-07-06,15,30,21.0,23.9,17.6,8.6
317,2018-07-06,15,45,67.0,23.9,17.6,8.6
318,2018-07-06,16,0,44.0,23.9,17.6,8.6
319,2018-07-06,16,15,72.0,23.9,17.6,8.6
320,2018-07-06,16,30,54.0,23.9,17.6,8.6
321,2018-07-06,16,45,61.0,23.9,17.6,8.6
322,2018-07-06,17,0,35.0,23.9,17.6,8.6
323,2018-07-06,17,15,56.0,23.9,17.6,8.6
324,2018-07-06,17,30,32.0,23.9,17.6,8.6
325,2018-07-06,17,45,98.0,23.9,17.6,8.6
326,2018-07-06,18,0,31.0,23.9,17.6,8.6
327,2018-07-06,18,15,40.0,23.9,17.6,8.6
328,2018-07-06,18,30,12.0,23.9,17.6,8.6
329,2018-07-06,18,45,20.0,23.9,17.6,8.6
330,2018-07-06,19,0,1.0,23.9,17.6,8.6
331,2018-07-06,19,15,27.0,23.9,17.6,8.6
332,2018-07-06,19,30,4.0,23.9,17.6,8.6
333,2018-07-06,20,0,9.0,23.9,17.6,8.6
334,2018-07-06,20,15,7.0,23.9,17.6,8.6
335,2018-07-06,20,30,10.0,23.9,17.6,8.6
336,2018-07-06,20,45,6.0,23.9,17.6,8.6
337,2018-07-06,21,0,5.0,23.9,17.6,8.6
338,2018-07-06,21,15,15.0,23.9,17.6,8.6
420,2018-07-09,6,0,2.0,20.6,9.0,0.0
421,2018-07-09,6,15,2.0,20.6,9.0,0.0
422,2018-07-09,6,30,1.0,20.6,9.0,0.0
423,2018-07-09,6,45,5.0,20.6,9.0,0.0
424,2018-07-09,7,0,5.0,20.6,9.0,0.0
425,2018-07-09,7,15,8.0,20.6,9.0,0.0
426,2018-07-09,7,30,6.0,20.6,9.0,0.0
427,2018-07-09,7,45,14.0,20.6,9.0,0.0
428,2018-07-09,8,0,18.0,20.6,9.0,0.0
429,2018-07-09,8,15,11.0,20.6,9.0,0.0
430,2018-07-09,8,30,26.0,20.6,9.0,0.0
431,2018-07-09,8,45,19.0,20.6,9.0,0.0
432,2018-07-09,9,0,6.0,20.6,9.0,0.0
433,2018-07-09,9,15,7.0,20.6,9.0,0.0
434,2018-07-09,9,30,20.0,20.6,9.0,0.0
435,2018-07-09,9,45,5.0,20.6,9.0,0.0
436,2018-07-09,10,0,5.0,20.6,9.0,0.0
437,2018-07-09,10,15,4.0,20.6,9.0,0.0
438,2018-07-09,10,30,14.0,20.6,9.0,0.0
439,2018-07-09,10,45,7.0,20.6,9.0,0.0
440,2018-07-09,11,0,11.0,20.6,9.0,0.0
441,2018-07-09,11,15,19.0,20.6,9.0,0.0
442,2018-07-09,11,30,17.0,20.6,9.0,0.0
443,2018-07-09,11,45,13.0,20.6,9.0,0.0
444,2018-07-09,12,0,70.0,20.6,9.0,0.0
445,2018-07-09,12,15,39.0,20.6,9.0,0.0
446,2018-07-09,12,30,36.0,20.6,9.0,0.0
447,2018-07-09,12,45,42.0,20.6,9.0,0.0
448,2018-07-09,13,0,53.0,20.6,9.0,0.0
449,2018-07-09,13,15,22.0,20.6,9.0,0.0
450,2018-07-09,13,30,18.0,20.6,9.0,0.0
451,2018-07-09,13,45,38.0,20.6,9.0,0.0
452,2018-07-09,14,0,35.0,20.6,9.0,0.0
453,2018-07-09,14,15,35.0,20.6,9.0,0.0
454,2018-07-09,14,30,30.0,20.6,9.0,0.0
455,2018-07-09,14,45,38.0,20.6,9.0,0.0
456,2018-07-09,15,0,34.0,20.6,9.0,0.0
457,2018-07-09,15,15,13.0,20.6,9.0,0.0
458,2018-07-09,15,30,27.0,20.6,9.0,0.0
459,2018-07-09,15,45,34.0,20.6,9.0,0.0
460,2018-07-09,16,0,32.0,20.6,9.0,0.0
461,2018-07-09,16,15,60.0,20.6,9.0,0.0
462,2018-07-09,16,30,37.0,20.6,9.0,0.0
463,2018-07-09,16,45,63.0,20.6,9.0,0.0
464,2018-07-09,17,0,61.0,20.6,9.0,0.0
465,2018-07-09,17,15,62.0,20.6,9.0,0.0
466,2018-07-09,17,30,54.0,20.6,9.0,0.0
467,2018-07-09,17,45,59.0,20.6,9.0,0.0
468,2018-07-09,18,0,24.0,20.6,9.0,0.0
469,2018-07-09,18,15,23.0,20.6,9.0,0.0
470,2018-07-09,18,30,16.0,20.6,9.0,0.0
471,2018-07-09,18,45,11.0,20.6,9.0,0.0
472,2018-07-09,19,0,22.0,20.6,9.0,0.0
473,2018-07-09,19,15,12.0,20.6,9.0,0.0
474,2018-07-09,19,30,19.0,20.6,9.0,0.0
475,2018-07-09,19,45,16.0,20.6,9.0,0.0
476,2018-07-09,20,0,10.0,20.6,9.0,0.0
477,2018-07-09,20,15,14.0,20.6,9.0,0.0
478,2018-07-09,20,45,5.0,20.6,9.0,0.0
479,2018-07-09,21,0,6.0,20.6,9.0,0.0
480,2018-07-09,21,15,6.0,20.6,9.0,0.0
481,2018-07-10,5,45,1.0,22.2,9.0,0.0
482,2018-07-10,6,0,1.0,22.2,9.0,0.0
483,2018-07-10,6,15,1.0,22.2,9.0,0.0
484,2018-07-10,6,30,1.0,22.2,9.0,0.0
485,2018-07-10,6,45,3.0,22.2,9.0,0.0
486,2018-07-10,7,0,4.0,22.2,9.0,0.0
487,2018-07-10,7,15,14.0,22.2,9.0,0.0
488,2018-07-10,7,30,10.0,22.2,9.0,0.0
489,2018-07-10,7,45,15.0,22.2,9.0,0.0
490,2018-07-10,8,0,12.0,22.2,9.0,0.0
491,2018-07-10,8,15,46.0,22.2,9.0,0.0
492,2018-07-10,8,30,24.0,22.2,9.0,0.0
493,2018-07-10,8,45,18.0,22.2,9.0,0.0
494,2018-07-10,9,0,8.0,22.2,9.0,0.0
495,2018-07-10,9,15,9.0,22.2,9.0,0.0
496,2018-07-10,9,30,18.0,22.2,9.0,0.0
497,2018-07-10,9,45,7.0,22.2,9.0,0.0
498,2018-07-10,10,0,31.0,22.2,9.0,0.0
499,2018-07-10,10,15,17.0,22.2,9.0,0.0
500,2018-07-10,10,30,5.0,22.2,9.0,0.0
501,2018-07-10,10,45,12.0,22.2,9.0,0.0
502,2018-07-10,11,0,16.0,22.2,9.0,0.0
503,2018-07-10,11,15,3.0,22.2,9.0,0.0
504,2018-07-10,11,30,8.0,22.2,9.0,0.0
505,2018-07-10,11,45,47.0,22.2,9.0,0.0
506,2018-07-10,12,0,20.0,22.2,9.0,0.0
507,2018-07-10,12,15,27.0,22.2,9.0,0.0
508,2018-07-10,12,30,40.0,22.2,9.0,0.0
509,2018-07-10,12,45,51.0,22.2,9.0,0.0
510,2018-07-10,13,0,52.0,22.2,9.0,0.0
511,2018-07-10,13,15,27.0,22.2,9.0,0.0
512,2018-07-10,13,30,19.0,22.2,9.0,0.0
513,2018-07-10,13,45,33.0,22.2,9.0,0.0
514,2018-07-10,14,0,36.0,22.2,9.0,0.0
515,2018-07-10,14,15,36.0,22.2,9.0,0.0
516,2018-07-10,14,30,38.0,22.2,9.0,0.0
517,2018-07-10,14,45,15.0,22.2,9.0,0.0
518,2018-07-10,15,0,44.0,22.2,9.0,0.0
519,2018-07-10,15,15,30.0,22.2,9.0,0.0
520,2018-07-10,15,30,28.0,22.2,9.0,0.0
521,2018-07-10,15,45,35.0,22.2,9.0,0.0
522,2018-07-10,16,0,45.0,22.2,9.0,0.0
523,2018-07-10,16,15,31.0,22.2,9.0,0.0
524,2018-07-10,16,30,75.0,22.2,9.0,0.0
525,2018-07-10,16,45,37.0,22.2,9.0,0.0
526,2018-07-10,17,0,56.0,22.2,9.0,0.0
527,2018-07-10,17,15,49.0,22.2,9.0,0.0
528,2018-07-10,17,30,54.0,22.2,9.0,0.0
529,2018-07-10,17,45,74.0,22.2,9.0,0.0
530,2018-07-10,18,0,35.0,22.2,9.0,0.0
531,2018-07-10,18,15,23.0,22.2,9.0,0.0
532,2018-07-10,18,30,33.0,22.2,9.0,0.0
533,2018-07-10,18,45,19.0,22.2,9.0,0.0
534,2018-07-10,19,0,12.0,22.2,9.0,0.0
535,2018-07-10,19,15,6.0,22.2,9.0,0.0
536,2018-07-10,19,30,4.0,22.2,9.0,0.0
537,2018-07-10,19,45,13.0,22.2,9.0,0.0
538,2018-07-10,20,0,5.0,22.2,9.0,0.0
539,2018-07-10,20,15,7.0,22.2,9.0,0.0
540,2018-07-10,20,30,6.0,22.2,9.0,0.0
541,2018-07-10,20,45,10.0,22.2,9.0,0.0
542,2018-07-10,21,0,10.0,22.2,9.0,0.0
543,2018-07-10,21,15,15.0,22.2,9.0,0.0
544,2018-07-11,6,15,2.0,20.8,10.7,0.0
545,2018-07-11,6,30,2.0,20.8,10.7,0.0
546,2018-07-11,6,45,6.0,20.8,10.7,0.0
547,2018-07-11,7,0,1.0,20.8,10.7,0.0
548,2018-07-11,7,15,16.0,20.8,10.7,0.0
549,2018-07-11,7,30,10.0,20.8,10.7,0.0
550,2018-07-11,7,45,11.0,20.8,10.7,0.0
551,2018-07-11,8,0,15.0,20.8,10.7,0.0
552,2018-07-11,8,15,27.0,20.8,10.7,0.0
553,2018-07-11,8,30,14.0,20.8,10.7,0.0
554,2018-07-11,8,45,24.0,20.8,10.7,0.0
555,2018-07-11,9,0,14.0,20.8,10.7,0.0
556,2018-07-11,9,15,16.0,20.8,10.7,0.0
557,2018-07-11,9,30,3.0,20.8,10.7,0.0
558,2018-07-11,9,45,6.0,20.8,10.7,0.0
559,2018-07-11,10,0,9.0,20.8,10.7,0.0
560,2018-07-11,10,15,11.0,20.8,10.7,0.0
561,2018-07-11,10,30,22.0,20.8,10.7,0.0
562,2018-07-11,10,45,8.0,20.8,10.7,0.0
563,2018-07-11,11,0,19.0,20.8,10.7,0.0
564,2018-07-11,11,15,17.0,20.8,10.7,0.0
565,2018-07-11,11,30,16.0,20.8,10.7,0.0
566,2018-07-11,11,45,11.0,20.8,10.7,0.0
567,2018-07-11,12,0,21.0,20.8,10.7,0.0
568,2018-07-11,12,15,42.0,20.8,10.7,0.0
569,2018-07-11,12,30,57.0,20.8,10.7,0.0
570,2018-07-11,12,45,57.0,20.8,10.7,0.0
571,2018-07-11,13,0,44.0,20.8,10.7,0.0
572,2018-07-11,13,15,52.0,20.8,10.7,0.0
573,2018-07-11,13,30,29.0,20.8,10.7,0.0
574,2018-07-11,13,45,48.0,20.8,10.7,0.0
575,2018-07-11,14,0,15.0,20.8,10.7,0.0
576,2018-07-11,14,15,44.0,20.8,10.7,0.0
577,2018-07-11,14,30,27.0,20.8,10.7,0.0
578,2018-07-11,14,45,20.0,20.8,10.7,0.0
579,2018-07-11,15,0,31.0,20.8,10.7,0.0
580,2018-07-11,15,15,34.0,20.8,10.7,0.0
581,2018-07-11,15,30,26.0,20.8,10.7,0.0
582,2018-07-11,15,45,70.0,20.8,10.7,0.0
583,2018-07-11,16,0,38.0,20.8,10.7,0.0
584,2018-07-11,16,15,45.0,20.8,10.7,0.0
585,2018-07-11,16,30,95.0,20.8,10.7,0.0
586,2018-07-11,16,45,95.0,20.8,10.7,0.0
587,2018-07-11,17,0,30.0,20.8,10.7,0.0
588,2018-07-11,17,15,50.0,20.8,10.7,0.0
589,2018-07-11,17,30,30.0,20.8,10.7,0.0
590,2018-07-11,17,45,54.0,20.8,10.7,0.0
591,2018-07-11,18,0,33.0,20.8,10.7,0.0
592,2018-07-11,18,15,22.0,20.8,10.7,0.0
593,2018-07-11,18,30,18.0,20.8,10.7,0.0
594,2018-07-11,18,45,7.0,20.8,10.7,0.0
595,2018-07-11,19,0,22.0,20.8,10.7,0.0
596,2018-07-11,19,15,10.0,20.8,10.7,0.0
597,2018-07-11,19,30,14.0,20.8,10.7,0.0
598,2018-07-11,19,45,14.0,20.8,10.7,0.0
599,2018-07-11,20,0,2.0,20.8,10.7,0.0
600,2018-07-11,20,15,25.0,20.8,10.7,0.0
601,2018-07-11,20,30,2.0,20.8,10.7,0.0
602,2018-07-11,20,45,4.0,20.8,10.7,0.0
